YEAR_MONTH;BRICK_CODE;VOLUME;VALUE;MARKET
201909;106;1034;446686,1;New generation insulin in basal
201909;107;511;208092,07;New generation insulin in basal
201909;108;309;132332,52;New generation insulin in basal
201909;109;405;177119,04;New generation insulin in basal
201909;110;474;218527;New generation insulin in basal
201909;111;552;231543,96;New generation insulin in basal
201909;112;359;146505,73;New generation insulin in basal
201909;113;702;282271,67;New generation insulin in basal
201909;114;909;366414,46;New generation insulin in basal
201909;115;897;390318,59;New generation insulin in basal
201909;116;728;313520,76;New generation insulin in basal
201909;201;859;356125,58;New generation insulin in basal
201909;202;711;286595,8;New generation insulin in basal
201909;203;914;386044,13;New generation insulin in basal
201909;204;694;283434,77;New generation insulin in basal
201909;205;559;228890,33;New generation insulin in basal
201909;206;775;313544,74;New generation insulin in basal
201909;207;589;238422,91;New generation insulin in basal
201909;208;542;228629,56;New generation insulin in basal
201909;209;673;288069,13;New generation insulin in basal
201909;301;475;189202,77;New generation insulin in basal
201909;302;507;198585,04;New generation insulin in basal
201909;303;478;192384,07;New generation insulin in basal
201909;304;755;311928,03;New generation insulin in basal
201909;305;384;157122,07;New generation insulin in basal
201909;306;473;196245,7;New generation insulin in basal
201909;307;647;275734,63;New generation insulin in basal
201909;308;563;231729,01;New generation insulin in basal
201909;309;295;124397,29;New generation insulin in basal
201909;310;377;156977,61;New generation insulin in basal
201909;311;502;206870,13;New generation insulin in basal
201909;312;975;400902,36;New generation insulin in basal
201909;313;766;306057,02;New generation insulin in basal
201909;314;685;264940,12;New generation insulin in basal
201909;315;761;317519,28;New generation insulin in basal
201909;401;344;147253,25;New generation insulin in basal
201909;402;600;235128,13;New generation insulin in basal
201909;403;364;144164,15;New generation insulin in basal
201909;404;942;376784,6;New generation insulin in basal
201909;405;903;360789,71;New generation insulin in basal
201909;406;923;380374,78;New generation insulin in basal
201909;407;599;255395,4;New generation insulin in basal
201909;408;646;268684,73;New generation insulin in basal
201909;409;349;135885,93;New generation insulin in basal
201909;410;432;172719,09;New generation insulin in basal
201909;411;981;386357,84;New generation insulin in basal
201909;412;565;219256,81;New generation insulin in basal
201909;501;713;283309,27;New generation insulin in basal
201909;502;494;197645,77;New generation insulin in basal
201909;503;614;242938,08;New generation insulin in basal
201909;504;477;184300,14;New generation insulin in basal
201909;505;341;135487,77;New generation insulin in basal
201909;506;569;230526,79;New generation insulin in basal
201909;507;463;190255,58;New generation insulin in basal
201909;508;550;219003,43;New generation insulin in basal
201909;601;323;160463,66;New generation insulin in basal
201911;101;346;155914,58;New generation insulin in basal
201911;102;911;383693,26;New generation insulin in basal
201911;103;405;170479,33;New generation insulin in basal
201911;104;484;202187,59;New generation insulin in basal
201911;105;520;216088,32;New generation insulin in basal
201911;106;1142;488414,18;New generation insulin in basal
201911;107;586;234745,89;New generation insulin in basal
201911;108;236;104157,69;New generation insulin in basal
201911;109;372;161880,55;New generation insulin in basal
201911;110;467;201641,77;New generation insulin in basal
201911;111;525;212568,84;New generation insulin in basal
201911;112;427;167424,24;New generation insulin in basal
201911;113;591;232772,99;New generation insulin in basal
201911;114;854;333428,78;New generation insulin in basal
201911;115;872;361624,37;New generation insulin in basal
201911;116;810;345301,51;New generation insulin in basal
201911;201;939;384765,66;New generation insulin in basal
201911;202;795;313519,72;New generation insulin in basal
201911;203;886;370462,44;New generation insulin in basal
201911;204;636;263136,42;New generation insulin in basal
201911;205;665;277164,38;New generation insulin in basal
201911;206;678;272510,14;New generation insulin in basal
201911;207;661;266539,59;New generation insulin in basal
201911;208;552;227905,48;New generation insulin in basal
201911;209;739;317404,81;New generation insulin in basal
201911;301;550;215843,06;New generation insulin in basal
201911;302;516;206154,97;New generation insulin in basal
201911;303;504;202982,43;New generation insulin in basal
201911;304;854;343623,41;New generation insulin in basal
201911;305;426;167460,36;New generation insulin in basal
201911;306;599;244985,67;New generation insulin in basal
201911;307;716;300304,78;New generation insulin in basal
201911;308;583;241043,02;New generation insulin in basal
201911;309;306;124592,88;New generation insulin in basal
201911;310;460;189388,46;New generation insulin in basal
201911;311;514;218471,42;New generation insulin in basal
201911;312;905;371018,23;New generation insulin in basal
201911;313;708;279327,04;New generation insulin in basal
201911;314;742;293768,06;New generation insulin in basal
201911;315;705;290866,66;New generation insulin in basal
201911;401;365;161013,46;New generation insulin in basal
201911;402;632;251380,67;New generation insulin in basal
201911;403;346;136026,89;New generation insulin in basal
201911;404;918;358889,98;New generation insulin in basal
201911;405;813;315481,46;New generation insulin in basal
201911;406;979;411249,59;New generation insulin in basal
201911;407;580;256653,79;New generation insulin in basal
201911;408;654;265527,12;New generation insulin in basal
201911;409;397;153728,03;New generation insulin in basal
201911;410;379;150378,22;New generation insulin in basal
201911;411;1000;391632,01;New generation insulin in basal
201911;412;574;220688,78;New generation insulin in basal
201911;501;745;283417,72;New generation insulin in basal
201911;502;510;200494,47;New generation insulin in basal
201911;503;645;253226,42;New generation insulin in basal
201911;504;558;220255,65;New generation insulin in basal
201911;505;407;156955,33;New generation insulin in basal
201911;506;643;256598,49;New generation insulin in basal
201911;507;663;260959,25;New generation insulin in basal
201911;508;491;189730,77;New generation insulin in basal
201911;601;345;177745,79;New generation insulin in basal
201912;101;355;159905,94;New generation insulin in basal
201912;102;950;400684,52;New generation insulin in basal
201912;103;494;202310,57;New generation insulin in basal
201912;104;533;227126,53;New generation insulin in basal
201912;105;615;252683,55;New generation insulin in basal
201912;106;1271;538031,19;New generation insulin in basal
201912;107;642;255385,15;New generation insulin in basal
201912;108;319;140353,79;New generation insulin in basal
201912;109;441;184243,23;New generation insulin in basal
201912;110;594;265594,19;New generation insulin in basal
201912;111;756;312522,02;New generation insulin in basal
201912;112;426;175651,49;New generation insulin in basal
201912;113;794;311867,39;New generation insulin in basal
201912;114;924;361165,57;New generation insulin in basal
201912;115;1085;459934,84;New generation insulin in basal
201912;116;867;362844,65;New generation insulin in basal
201912;201;1105;457534,3;New generation insulin in basal
201912;202;798;320217,34;New generation insulin in basal
201912;203;1054;448867,86;New generation insulin in basal
201912;204;773;322550,35;New generation insulin in basal
201912;205;785;322291,73;New generation insulin in basal
201912;206;941;371801,7;New generation insulin in basal
201912;207;652;262729,76;New generation insulin in basal
201912;208;671;282536,74;New generation insulin in basal
201912;209;681;291756,22;New generation insulin in basal
201912;301;536;215873,46;New generation insulin in basal
201912;302;634;245044,08;New generation insulin in basal
201912;303;541;221470,72;New generation insulin in basal
201912;304;960;392163,12;New generation insulin in basal
201912;305;474;184938,05;New generation insulin in basal
201912;306;618;254568,84;New generation insulin in basal
201912;307;799;344360,99;New generation insulin in basal
201912;308;676;286002,14;New generation insulin in basal
201912;309;372;155956,36;New generation insulin in basal
201912;310;521;223801,26;New generation insulin in basal
201912;311;681;297503,75;New generation insulin in basal
201912;312;1320;543788,8;New generation insulin in basal
201912;313;895;358136,12;New generation insulin in basal
201912;314;801;311003,12;New generation insulin in basal
201912;315;854;359227,31;New generation insulin in basal
201912;401;445;189450,52;New generation insulin in basal
201912;402;715;291929,06;New generation insulin in basal
201912;403;369;138038,6;New generation insulin in basal
201912;404;1269;499652,22;New generation insulin in basal
201912;405;1010;387975,64;New generation insulin in basal
201912;406;1210;523327,26;New generation insulin in basal
201912;407;690;295535,3;New generation insulin in basal
201912;408;801;333505,79;New generation insulin in basal
201912;409;483;187035,61;New generation insulin in basal
201912;410;536;218494,81;New generation insulin in basal
201912;411;1248;485711,7;New generation insulin in basal
201912;412;662;263503,82;New generation insulin in basal
201912;501;803;311942,49;New generation insulin in basal
201912;502;616;244113,92;New generation insulin in basal
201912;503;757;296162,32;New generation insulin in basal
201912;504;624;248776,55;New generation insulin in basal
201912;505;373;151662,72;New generation insulin in basal
201912;506;680;268928,72;New generation insulin in basal
201912;507;718;288374,09;New generation insulin in basal
201912;508;677;257567,88;New generation insulin in basal
201912;601;255;118226,51;New generation insulin in basal
202001;101;290;131938,22;New generation insulin in basal
202001;102;901;378583,72;New generation insulin in basal
202001;103;431;178139,81;New generation insulin in basal
202001;104;511;211180,95;New generation insulin in basal
202001;105;542;228654,65;New generation insulin in basal
202001;106;1103;461346,2;New generation insulin in basal
202001;107;479;191010,16;New generation insulin in basal
202001;108;319;130918,41;New generation insulin in basal
202001;109;403;170329,45;New generation insulin in basal
202001;110;484;214675,73;New generation insulin in basal
202001;111;593;238090,65;New generation insulin in basal
202001;112;410;158640,67;New generation insulin in basal
202001;113;675;268228,23;New generation insulin in basal
202001;114;934;360651,69;New generation insulin in basal
202001;115;1101;463452,42;New generation insulin in basal
202001;116;818;342447,73;New generation insulin in basal
202001;201;919;376203,29;New generation insulin in basal
202001;202;783;306849,72;New generation insulin in basal
202001;203;1015;427217,86;New generation insulin in basal
202001;204;656;269739,87;New generation insulin in basal
202001;205;633;258175,96;New generation insulin in basal
202001;206;687;275002,22;New generation insulin in basal
202001;207;617;249207,26;New generation insulin in basal
202001;208;560;228285;New generation insulin in basal
202001;209;572;239404,96;New generation insulin in basal
202001;301;533;216059,65;New generation insulin in basal
202001;302;521;203862,38;New generation insulin in basal
202001;303;495;197726,96;New generation insulin in basal
202001;304;852;337006,66;New generation insulin in basal
202001;305;423;163422,79;New generation insulin in basal
202001;306;575;234822,61;New generation insulin in basal
202001;307;670;278164,03;New generation insulin in basal
202001;308;610;245514,42;New generation insulin in basal
202001;309;343;141996,18;New generation insulin in basal
202001;310;445;185233,49;New generation insulin in basal
202001;311;553;235605,03;New generation insulin in basal
202001;312;1089;448640,28;New generation insulin in basal
202001;313;640;254701,64;New generation insulin in basal
202001;314;722;286142,72;New generation insulin in basal
202001;315;758;312559,58;New generation insulin in basal
202001;401;401;171704,13;New generation insulin in basal
202001;402;652;259711,56;New generation insulin in basal
202001;403;378;137209,2;New generation insulin in basal
202001;404;1029;396176,82;New generation insulin in basal
202001;405;883;342115,41;New generation insulin in basal
202001;406;1120;454655,75;New generation insulin in basal
202001;407;645;278169,69;New generation insulin in basal
202001;408;683;277516,64;New generation insulin in basal
202001;409;435;172131,3;New generation insulin in basal
202001;410;494;201426,96;New generation insulin in basal
202001;411;949;367808,78;New generation insulin in basal
202001;412;662;260519,05;New generation insulin in basal
202001;501;771;292489,46;New generation insulin in basal
202001;502;442;176225,94;New generation insulin in basal
202001;503;645;247628,76;New generation insulin in basal
202001;504;489;193483,26;New generation insulin in basal
202001;505;359;138043,4;New generation insulin in basal
202001;506;586;233626,94;New generation insulin in basal
202001;507;615;249545,13;New generation insulin in basal
202001;508;550;212071,73;New generation insulin in basal
202001;601;354;167243,98;New generation insulin in basal
202002;101;327;148592,33;New generation insulin in basal
202002;102;939;397292,81;New generation insulin in basal
202002;103;527;217110,64;New generation insulin in basal
202002;104;474;195109,69;New generation insulin in basal
202002;105;606;246372,87;New generation insulin in basal
202002;106;1171;502490,76;New generation insulin in basal
202002;107;583;235159,47;New generation insulin in basal
202002;108;360;148928,28;New generation insulin in basal
202002;109;412;177105,5;New generation insulin in basal
202002;110;458;198203,71;New generation insulin in basal
202002;111;561;230103,82;New generation insulin in basal
202002;112;460;186682,56;New generation insulin in basal
202002;113;722;279882,95;New generation insulin in basal
202002;114;925;364001,92;New generation insulin in basal
202002;115;889;365936,91;New generation insulin in basal
202002;116;823;355414,27;New generation insulin in basal
202002;201;1060;435317,19;New generation insulin in basal
202002;202;828;340591,47;New generation insulin in basal
202002;203;1013;428680,47;New generation insulin in basal
202002;204;721;302808,98;New generation insulin in basal
202002;205;628;267542,08;New generation insulin in basal
202002;206;771;314515,43;New generation insulin in basal
202002;207;717;292727,09;New generation insulin in basal
202002;208;630;262383,99;New generation insulin in basal
202002;209;595;251632,51;New generation insulin in basal
202002;301;560;223195,32;New generation insulin in basal
202002;302;586;233960,34;New generation insulin in basal
202002;303;485;200974,79;New generation insulin in basal
202002;304;894;364854,7;New generation insulin in basal
202002;305;439;173182,18;New generation insulin in basal
202002;306;608;252454,8;New generation insulin in basal
202002;307;687;292900,75;New generation insulin in basal
202002;308;623;259863,23;New generation insulin in basal
202002;309;344;144577,96;New generation insulin in basal
202002;310;458;188710,51;New generation insulin in basal
202002;311;583;246539,38;New generation insulin in basal
202002;312;1109;459061,91;New generation insulin in basal
202002;313;666;261209,98;New generation insulin in basal
202002;314;773;308287,45;New generation insulin in basal
202002;315;832;352390,1;New generation insulin in basal
202002;401;365;159785,94;New generation insulin in basal
202002;402;659;260520,62;New generation insulin in basal
202002;403;331;121018,56;New generation insulin in basal
202002;404;1122;438106,73;New generation insulin in basal
202002;405;876;335226,95;New generation insulin in basal
202002;406;1109;463983,15;New generation insulin in basal
202002;407;663;290497,53;New generation insulin in basal
202002;408;693;295561,76;New generation insulin in basal
202002;409;462;178030,41;New generation insulin in basal
202002;410;463;182571,55;New generation insulin in basal
202002;411;1014;400256,02;New generation insulin in basal
202002;412;611;245473,07;New generation insulin in basal
202002;501;800;311642,98;New generation insulin in basal
202002;502;628;242482,23;New generation insulin in basal
202002;503;720;276847,23;New generation insulin in basal
202002;504;518;209779,32;New generation insulin in basal
202002;505;383;150559,6;New generation insulin in basal
202002;506;608;233622,25;New generation insulin in basal
202002;507;649;260600,58;New generation insulin in basal
202002;508;569;218852,75;New generation insulin in basal
202002;601;284;133379,98;New generation insulin in basal
202003;101;362;163488,81;New generation insulin in basal
202003;102;1068;460766,66;New generation insulin in basal
202003;103;471;195582,2;New generation insulin in basal
202003;104;621;257942,86;New generation insulin in basal
202003;105;692;287148;New generation insulin in basal
202003;106;1235;522987,05;New generation insulin in basal
202003;107;586;241489,55;New generation insulin in basal
202003;108;434;186665,62;New generation insulin in basal
202003;109;448;199226,94;New generation insulin in basal
202003;110;579;264681,75;New generation insulin in basal
202003;111;733;298524,79;New generation insulin in basal
202003;112;517;206630,9;New generation insulin in basal
202003;113;900;361627,7;New generation insulin in basal
202003;114;1083;433863,14;New generation insulin in basal
202003;115;1278;541215,91;New generation insulin in basal
202003;116;889;377861,82;New generation insulin in basal
202003;201;1202;502947,37;New generation insulin in basal
202003;202;910;372872,3;New generation insulin in basal
202003;203;1059;451031,78;New generation insulin in basal
202003;204;737;316192,61;New generation insulin in basal
202003;205;864;363758,03;New generation insulin in basal
202003;206;975;398241,95;New generation insulin in basal
202003;207;668;280308,54;New generation insulin in basal
202003;208;675;285667,97;New generation insulin in basal
202003;209;671;299664,14;New generation insulin in basal
202003;301;631;250091,97;New generation insulin in basal
202003;302;674;266657,66;New generation insulin in basal
202003;303;592;243081,38;New generation insulin in basal
202003;304;879;355142,1;New generation insulin in basal
202003;305;460;182301,62;New generation insulin in basal
202003;306;651;275789,21;New generation insulin in basal
202003;307;873;370220,14;New generation insulin in basal
202003;308;739;317733,8;New generation insulin in basal
202003;309;317;130302,32;New generation insulin in basal
202003;310;499;213126,47;New generation insulin in basal
202003;311;602;262234,36;New generation insulin in basal
202003;312;1232;522460,56;New generation insulin in basal
202003;313;834;330843,44;New generation insulin in basal
202003;314;883;356833,56;New generation insulin in basal
202003;315;882;377440,1;New generation insulin in basal
202003;401;436;187279,35;New generation insulin in basal
202003;402;771;311299,85;New generation insulin in basal
202003;403;386;143275,51;New generation insulin in basal
202003;404;1344;528773,06;New generation insulin in basal
202003;405;1029;398975,88;New generation insulin in basal
202003;406;1141;483312,6;New generation insulin in basal
202003;407;735;315647,37;New generation insulin in basal
202003;408;742;309570,59;New generation insulin in basal
202003;409;479;187436,71;New generation insulin in basal
202003;410;576;230960,94;New generation insulin in basal
202003;411;1225;484290,78;New generation insulin in basal
202003;412;755;302807,94;New generation insulin in basal
202003;501;776;303201,68;New generation insulin in basal
202003;502;623;246291,46;New generation insulin in basal
202003;503;829;325993,76;New generation insulin in basal
202003;504;631;259876,48;New generation insulin in basal
202003;505;408;161527,8;New generation insulin in basal
202003;506;818;324453,94;New generation insulin in basal
202003;507;689;273612,18;New generation insulin in basal
202003;508;625;246128,36;New generation insulin in basal
202003;601;319;155918,2;New generation insulin in basal
202003;700;6;2692,21;New generation insulin in basal
202004;101;259;129776,23;New generation insulin in basal
202004;102;700;317080,96;New generation insulin in basal
202004;103;322;139247,95;New generation insulin in basal
202004;104;351;156444,08;New generation insulin in basal
202004;105;376;161653,37;New generation insulin in basal
202004;106;913;407098,64;New generation insulin in basal
202004;107;426;176024,95;New generation insulin in basal
202004;108;211;91411,21;New generation insulin in basal
202004;109;385;171742,48;New generation insulin in basal
202004;110;449;211660,99;New generation insulin in basal
202004;111;556;239505,38;New generation insulin in basal
202004;112;325;138419,44;New generation insulin in basal
202004;113;607;249694,7;New generation insulin in basal
202004;114;792;333951,09;New generation insulin in basal
202004;115;941;403027,41;New generation insulin in basal
202004;116;720;328039,75;New generation insulin in basal
202004;201;605;270254,49;New generation insulin in basal
202004;202;648;278979,93;New generation insulin in basal
202004;203;889;408121,27;New generation insulin in basal
202004;204;630;289573,14;New generation insulin in basal
202004;205;607;279111,6;New generation insulin in basal
202004;206;721;317568,09;New generation insulin in basal
202004;207;614;285818,47;New generation insulin in basal
202004;208;576;265633,76;New generation insulin in basal
202004;209;542;256982,62;New generation insulin in basal
202004;301;538;221872,48;New generation insulin in basal
202004;302;402;166735,37;New generation insulin in basal
202004;303;406;174685,76;New generation insulin in basal
202004;304;793;346005;New generation insulin in basal
202004;305;381;152921,36;New generation insulin in basal
202004;306;500;223031,99;New generation insulin in basal
202004;307;560;255405,91;New generation insulin in basal
202004;308;572;252244,41;New generation insulin in basal
202004;309;353;157123,43;New generation insulin in basal
202004;310;411;196049,72;New generation insulin in basal
202004;311;568;249418,46;New generation insulin in basal
202004;312;988;460296,7;New generation insulin in basal
202004;313;596;246466,57;New generation insulin in basal
202004;314;563;236168,24;New generation insulin in basal
202004;315;542;249649,76;New generation insulin in basal
202004;401;363;161515,39;New generation insulin in basal
202004;402;625;262133,68;New generation insulin in basal
202004;403;240;93361,01;New generation insulin in basal
202004;404;912;384520,01;New generation insulin in basal
202004;405;806;323252,39;New generation insulin in basal
202004;406;944;418082,1;New generation insulin in basal
202004;407;529;248312,35;New generation insulin in basal
202004;408;612;274733,77;New generation insulin in basal
202004;409;383;159104,76;New generation insulin in basal
202004;410;379;164019,88;New generation insulin in basal
202004;411;942;390312,14;New generation insulin in basal
202004;412;573;239619,6;New generation insulin in basal
202004;501;697;280876,62;New generation insulin in basal
202004;502;414;163881,29;New generation insulin in basal
202004;503;592;249586,67;New generation insulin in basal
202004;504;505;217086,9;New generation insulin in basal
202004;505;336;137798,99;New generation insulin in basal
202004;506;586;237608,57;New generation insulin in basal
202004;507;522;231017,26;New generation insulin in basal
202004;508;474;194031,63;New generation insulin in basal
202004;601;212;118071,34;New generation insulin in basal
202005;101;315;153942,44;New generation insulin in basal
202005;102;868;406527,74;New generation insulin in basal
202005;103;369;158293,89;New generation insulin in basal
202005;104;383;167149,52;New generation insulin in basal
202005;105;492;217422,44;New generation insulin in basal
202005;106;1027;457818,26;New generation insulin in basal
202005;107;537;232771,19;New generation insulin in basal
202005;108;224;98937,35;New generation insulin in basal
202005;109;310;142264,18;New generation insulin in basal
202005;110;420;202224,23;New generation insulin in basal
202005;111;567;257013,29;New generation insulin in basal
202005;112;411;176394,43;New generation insulin in basal
202005;113;808;342391,83;New generation insulin in basal
202005;114;834;355152,84;New generation insulin in basal
202005;115;972;426494,66;New generation insulin in basal
202005;116;747;345893,73;New generation insulin in basal
202005;201;1041;459722,9;New generation insulin in basal
202005;202;698;298954,28;New generation insulin in basal
202005;203;990;455441,66;New generation insulin in basal
202005;204;626;293357,49;New generation insulin in basal
202005;205;669;303628,04;New generation insulin in basal
202005;206;821;370775,1;New generation insulin in basal
202005;207;645;298905,07;New generation insulin in basal
202005;208;624;279251,63;New generation insulin in basal
202005;209;627;298168,31;New generation insulin in basal
202005;301;498;209851,02;New generation insulin in basal
202005;302;576;240724,59;New generation insulin in basal
202005;303;509;224055,02;New generation insulin in basal
202005;304;813;339680,49;New generation insulin in basal
202005;305;419;169812,06;New generation insulin in basal
202005;306;600;270385,58;New generation insulin in basal
202005;307;632;291633,99;New generation insulin in basal
202005;308;562;254119,91;New generation insulin in basal
202005;309;314;135668,51;New generation insulin in basal
202005;310;419;198859,44;New generation insulin in basal
202005;311;522;238847,83;New generation insulin in basal
202005;312;1067;501138,82;New generation insulin in basal
202005;313;617;256874,86;New generation insulin in basal
202005;314;768;318023,34;New generation insulin in basal
202005;315;807;384820,16;New generation insulin in basal
202005;401;336;157885,21;New generation insulin in basal
202005;402;624;258160,96;New generation insulin in basal
202005;403;268;100319,97;New generation insulin in basal
202005;404;967;416915,67;New generation insulin in basal
202005;405;799;340651,88;New generation insulin in basal
202005;406;1000;469024,62;New generation insulin in basal
202005;407;644;316586,59;New generation insulin in basal
202005;408;603;272121,82;New generation insulin in basal
202005;409;465;198517,68;New generation insulin in basal
202005;410;462;201405,7;New generation insulin in basal
202005;411;959;410852,94;New generation insulin in basal
202005;412;634;270840,22;New generation insulin in basal
202005;501;756;301898,03;New generation insulin in basal
202005;502;468;183121,76;New generation insulin in basal
202005;503;685;284938,49;New generation insulin in basal
202005;504;526;229501,7;New generation insulin in basal
202005;505;338;145321,69;New generation insulin in basal
202005;506;586;241689,33;New generation insulin in basal
202005;507;578;255908,61;New generation insulin in basal
202005;508;481;194298,92;New generation insulin in basal
202005;601;327;173959,56;New generation insulin in basal
202006;101;429;211020,22;New generation insulin in basal
202006;102;906;404443,89;New generation insulin in basal
202006;103;374;156795,29;New generation insulin in basal
202006;104;460;199750,94;New generation insulin in basal
202006;105;557;235440,49;New generation insulin in basal
202006;106;1142;508091,13;New generation insulin in basal
202006;107;603;253876,96;New generation insulin in basal
202006;108;316;137516,01;New generation insulin in basal
202006;109;433;196647,96;New generation insulin in basal
202006;110;489;225636,47;New generation insulin in basal
202006;111;616;257502,52;New generation insulin in basal
202006;112;466;205920,74;New generation insulin in basal
202006;113;821;341176,51;New generation insulin in basal
202006;114;961;387674,95;New generation insulin in basal
202006;115;1134;506331,98;New generation insulin in basal
202006;116;875;392477,66;New generation insulin in basal
202006;201;1009;436198,09;New generation insulin in basal
202006;202;835;364400,64;New generation insulin in basal
202006;203;1106;504537,48;New generation insulin in basal
202006;204;757;346338,11;New generation insulin in basal
202006;205;666;299869,08;New generation insulin in basal
202006;206;937;409701,38;New generation insulin in basal
202006;207;763;347447,44;New generation insulin in basal
202006;208;713;319876,97;New generation insulin in basal
202006;209;591;278827,91;New generation insulin in basal
202006;301;662;279669,47;New generation insulin in basal
202006;302;600;252505,97;New generation insulin in basal
202006;303;530;231760,99;New generation insulin in basal
202006;304;871;371608,94;New generation insulin in basal
202006;305;507;209778,8;New generation insulin in basal
202006;306;589;257330,55;New generation insulin in basal
202006;307;762;344993,96;New generation insulin in basal
202006;308;677;313698,47;New generation insulin in basal
202006;309;315;140118,39;New generation insulin in basal
202006;310;491;226165,47;New generation insulin in basal
202006;311;621;279866,24;New generation insulin in basal
202006;312;1155;532474,3;New generation insulin in basal
202006;313;791;320727,75;New generation insulin in basal
202006;314;809;330456,41;New generation insulin in basal
202006;315;826;383158;New generation insulin in basal
202006;401;457;208759,6;New generation insulin in basal
202006;402;695;287653,79;New generation insulin in basal
202006;403;336;132301,3;New generation insulin in basal
202006;404;1243;519131,1;New generation insulin in basal
202006;405;916;369911,15;New generation insulin in basal
202006;406;1178;518619,79;New generation insulin in basal
202006;407;678;340545,32;New generation insulin in basal
202006;408;780;343713,48;New generation insulin in basal
202006;409;435;183268,06;New generation insulin in basal
202006;410;527;225052,22;New generation insulin in basal
202006;411;1251;521397,7;New generation insulin in basal
202006;412;669;285242,16;New generation insulin in basal
202006;501;801;312889,08;New generation insulin in basal
202006;502;486;189107,35;New generation insulin in basal
202006;503;761;314825,8;New generation insulin in basal
202006;504;570;250872,58;New generation insulin in basal
202006;505;405;164837,49;New generation insulin in basal
202006;506;622;255235,34;New generation insulin in basal
202006;507;719;294941,1;New generation insulin in basal
202006;508;687;270973,71;New generation insulin in basal
202006;601;278;145765,8;New generation insulin in basal
201907;101;1321;12991,47;Metformin
201907;102;3604;42733,2;Metformin
201907;103;1407;17355,58;Metformin
201907;104;1571;17713,42;Metformin
201907;105;1801;20385,66;Metformin
201907;106;4223;55167,99;Metformin
201907;107;1798;21493,85;Metformin
201907;108;1040;11813,39;Metformin
201907;109;1107;11403,62;Metformin
201907;110;1241;13687,19;Metformin
201907;111;2114;23202,73;Metformin
201907;112;1566;17125,4;Metformin
201907;113;2274;25675,64;Metformin
201907;114;2874;29063,81;Metformin
201907;115;3454;34869,73;Metformin
201907;116;3071;33474,8;Metformin
201907;201;2704;29066,4;Metformin
201907;202;2608;27244,36;Metformin
201907;203;4049;40906,76;Metformin
201907;204;2552;30426,03;Metformin
201907;205;2163;22887,63;Metformin
201907;206;2167;22202,86;Metformin
201907;207;1974;20833,23;Metformin
201907;208;1677;17949,88;Metformin
201907;209;3096;29670,39;Metformin
201907;301;1552;15771,4;Metformin
201907;302;2162;22497,17;Metformin
201907;303;1622;16765,4;Metformin
201907;304;2940;30145,9;Metformin
201907;305;1227;12239,02;Metformin
201907;306;1757;16333,3;Metformin
201907;307;1957;20419,46;Metformin
201907;308;2298;29228,35;Metformin
201907;309;925;9897,28;Metformin
201907;310;982;9416,56;Metformin
201907;311;1970;20765,1;Metformin
201907;312;2991;29649,27;Metformin
201907;313;2081;21104,46;Metformin
201907;314;2184;21008;Metformin
201907;315;2317;23593,16;Metformin
201907;401;1526;17628,3;Metformin
201907;402;2673;26855,73;Metformin
201907;403;983;10262,65;Metformin
201907;404;3954;44018,71;Metformin
201907;405;2670;29263,11;Metformin
201907;406;2844;31889,5;Metformin
201907;407;1767;17716,95;Metformin
201907;408;2564;29396,35;Metformin
201907;409;1263;14073,47;Metformin
201907;410;1764;18013,26;Metformin
201907;411;2896;29903,05;Metformin
201907;412;2316;21759,3;Metformin
201907;501;2357;24274,53;Metformin
201907;502;1766;20077,96;Metformin
201907;503;2207;21873,82;Metformin
201907;504;1719;19056,63;Metformin
201907;505;1240;13249,39;Metformin
201907;506;1962;19647,35;Metformin
201907;507;1679;18343,32;Metformin
201907;508;1997;23763,38;Metformin
201907;601;1288;18004,35;Metformin
201907;700;485;5801,02;Metformin
201908;101;1227;12523,12;Metformin
201908;102;3120;39543,08;Metformin
201908;103;1389;16550,63;Metformin
201908;104;1458;15822,93;Metformin
201908;105;1754;19787,24;Metformin
201908;106;4286;53354,37;Metformin
201908;107;1966;22809,61;Metformin
201908;108;911;9853,05;Metformin
201908;109;1237;13361,94;Metformin
201908;110;1432;14436,45;Metformin
201908;111;2145;23536,12;Metformin
201908;112;1434;15798,06;Metformin
201908;113;1814;21297,18;Metformin
201908;114;3055;31618,37;Metformin
201908;115;3703;37836,07;Metformin
201908;116;2875;29826,87;Metformin
201908;201;3011;31170,4;Metformin
201908;202;2966;28276,21;Metformin
201908;203;3812;38274,37;Metformin
201908;204;2033;21783,81;Metformin
201908;205;2174;23900,7;Metformin
201908;206;2207;21673,44;Metformin
201908;207;2049;21763,79;Metformin
201908;208;1794;20476,83;Metformin
201908;209;1756;18897,73;Metformin
201908;301;1520;15448,92;Metformin
201908;302;1986;20987,94;Metformin
201908;303;1662;17319,53;Metformin
201908;304;2870;29754,7;Metformin
201908;305;1144;11466,17;Metformin
201908;306;1629;16042,58;Metformin
201908;307;1728;18242,26;Metformin
201908;308;2163;30718,59;Metformin
201908;309;944;9386,68;Metformin
201908;310;1153;11429,61;Metformin
201908;311;1715;17280,44;Metformin
201908;312;3003;31468,55;Metformin
201908;313;1949;19844,88;Metformin
201908;314;2166;20890,41;Metformin
201908;315;2151;21625,97;Metformin
201908;401;1409;15552,05;Metformin
201908;402;2511;25304,36;Metformin
201908;403;765;8143,45;Metformin
201908;404;3779;41355,13;Metformin
201908;405;2282;25299,24;Metformin
201908;406;2523;27835,71;Metformin
