YEAR_MONTH,SECTOR_CODE,VOLUME,VALUE,WHO_ATC_CODE,MUNICIPALITY,brick_nr
202010,P,13,188.5,A10BB12,Esbjerg,313
202010,P,2,67.56,A10BB12,Kalundborg,203
202010,P,36,12281.7,A10BK03,København,100
202010,P,-5,-1580.0,A10BK01,København,100
202011,P,11,2591.23,A10AB01,Aabenraa,308
202011,P,73,32355.22,A10AE06,København,100
202011,P,1,182.52,A10BD08,Horsens,402
202011,P,27,8424.0,A10BK01,Frederikshavn,508
202011,P,5,350.0,A10BA02,Gentofte,109
202011,P,1,861.0,A10BD07,København,100
202011,P,5,3248.1,A10BD08,Hjørring,507
202011,P,60,43367.88,A10BJ06,Gentofte,109
202011,P,2,470.32,A10BD07,Slagelse,204
202011,P,1,289.25,A10BH01,København,100
202011,P,3,5205.13,A10BJ02,København,100
202011,P,4,3930.08,A10BD20,Roskilde,202
202011,P,5,1940.0,A10AD05,København,100
202011,P,132,2795.78,A10BA02,Viborg,410
202011,P,1,287.8,A10AB05,Helsingør,113
202011,P,1,365.65,A10AE06,Holstebro,408
202011,P,9,4069.98,A10AE06,Hørsholm,112
202011,P,7,2527.0,A10BK01,Svendborg,301
202011,P,3,3192.24,A10BD15,Esbjerg,313
202011,P,5,1654.05,A10BD20,Thisted,504
202011,P,23,18560.94,A10BJ06,København,100
202011,P,4,48.0,A10BA02,Assens,303
202011,P,1,1144.88,A10BD15,København,100
202011,P,6,1607.44,A10AB05,Bornholm,101
202011,P,2,576.08,A10AE04,København,100
202011,P,459,5732.91,A10BA02,Vordingborg,207
202011,P,27,40757.06,A10BJ02,Ballerup,115
202011,P,2,1464.0,A10BJ06,Thisted,504
202011,P,3,2022.0,A10BD08,Helsingør,113
202011,P,1,267.9,A10AD05,Lolland,209
202011,P,8,1917.28,A10AB01,Slagelse,204
202011,P,6,4746.96,A10BD07,København,100
202011,P,81,20990.97,A10AB05,Silkeborg,405
202011,P,7,1064.7,A10AB05,Randers,411
202011,P,-3,-97.5,A10BB09,København,100
202011,P,8,6321.05,A10BD07,Næstved,206
202011,P,2,1526.0,A10BJ06,Slagelse,204
202011,P,1,171.4,A10AC01,København,100
202011,P,1,124.92,A10BB12,Ballerup,115
202011,P,2,2289.76,A10BD15,Sønderborg,307
202011,P,50,14210.0,A10AB05,Aabenraa,308
202011,P,142,102620.74,A10BJ06,Viborg,410
202011,P,1,39.22,A10BB12,Silkeborg,405
202011,P,1,365.48,A10BK01,København,100
202011,P,61,13633.5,A10AE04,Frederikshavn,508
202011,P,-1,-312.27,A10BK01,Frederiksberg,105
202011,P,1,974.84,A10BJ06,Svendborg,301
202011,P,1,287.0,A10AE04,Slagelse,204
202011,P,-22,-264.0,A10BA02,Frederikshavn,508
202011,P,5,1744.38,A10BH02,Ballerup,115
202011,P,73,24357.07,A10BK03,Viborg,410
202011,P,23,10367.6,A10AE06,Bornholm,101
202011,P,23,17549.0,A10BJ06,Slagelse,204
202011,P,152,1672.0,A10BA02,Hjørring,507
202011,P,10,1761.0,A10AB04,Herning,406
202011,P,0,0.0,A10BD20,Hjørring,507
202011,P,-1,-112.0,A10BB09,Vordingborg,207
202011,P,36,11760.16,A10AE04,Kolding,312
202011,P,27,16905.71,A10BJ06,Viborg,410
202011,P,1,3481.13,A10BJ02,Hørsholm,112
202012,P,2,698.84,A10BK03,Viborg,410
202011,P,1,822.0,A10BD08,Viborg,410
202012,P,25,8850.0,A10BK01,Slagelse,204
202012,P,7,1635.62,A10BD07,Frederiksberg,105
202012,P,-1,-118.0,A10BX02,Svendborg,301
202012,P,4,935.64,A10BD07,Skive,409
202012,P,28,4736.32,A10AB05,Ringsted,205
202012,P,17,3315.0,A10BD08,København,100
202012,P,17,5474.95,A10AE04,Middelfart,306
202012,P,5,1480.8,A10AB05,København,100
202012,P,1,763.06,A10BH03,Thisted,504
202012,P,58,17931.86,A10BH05,Esbjerg,313
202012,P,2,470.0,A10BD07,Ballerup,115
202012,P,1,369.08,A10BH03,Thisted,504
202012,P,34,9357.5,A10AB05,Viborg,410
202012,P,28,6324.43,A10AD05,Slagelse,204
202012,P,3,3063.24,A10BK03,København,100
202012,P,3,2364.0,A10AE56,København,100
202012,P,2,542.46,A10BH01,Kalundborg,203
202012,P,3,813.69,A10BH01,Herning,406
202012,P,5,4675.0,A10BH01,Varde,314
202012,P,-1,-271.49,A10BH01,Næstved,206
202012,P,4,4021.96,A10BK03,København,100
202012,P,2,2237.88,A10BK01,Kalundborg,203
202012,P,-1,-974.0,A10BD20,København,100
202012,P,1,996.81,A10BK02,Gentofte,109
202012,P,5,5594.7,A10BK01,København,100
202012,P,-3,-1110.0,A10AE06,Esbjerg,313
202012,P,2,1296.0,A10BJ05,Kolding,312
202012,P,49,22702.05,A10AE06,København,100
202012,P,9,9049.41,A10BK03,Hillerød,111
202012,P,14,868.0,A10BB09,København,100
202012,P,3,2763.68,A10BH05,Randers,411
202012,P,-2,-2102.94,A10BK03,Holstebro,408
202012,P,10,2715.0,A10BH01,Ballerup,115
202012,P,2,455.5,A10BD08,Kalundborg,203
202012,P,11,291.94,A10BB12,Slagelse,204
202012,P,1,495.4,A10BH01,Thisted,504
202012,P,43,464.08,A10BA02,Ringsted,205
202012,P,8,1858.71,A10BD07,København,100
202012,P,1,29.95,A10BB09,København,100
202012,P,18,12870.0,A10BJ06,Sønderborg,307
202012,P,3,936.45,A10AE04,Frederiksberg,105
202012,P,8,7884.58,A10BK03,Nyborg,302
202012,P,1,3480.21,A10BJ02,Hørsholm,112
202012,P,0,0.0,A10AB05,Sønderborg,307
202012,P,2,57.0,A10BB12,Horsens,402
202012,P,3,1043.64,A10BK01,Helsingør,113
202012,P,44,20636.0,A10AE06,Ballerup,115
202012,P,1,763.0,A10BJ06,Assens,303
202012,P,8,3678.48,A10AE06,København,100
202012,P,14,12962.0,A10BH01,Gentofte,109
202012,P,77,22179.08,A10AE04,Esbjerg,313
202012,P,7,573.0,A10BB12,Sønderborg,307
202012,P,1,971.87,A10BD20,Skive,409
202012,P,12,4253.88,A10AB05,Frederikssund,114
202012,P,59,16933.0,A10AE04,Varde,314
202012,P,2,669.6,A10BK02,Svendborg,301
202012,S,1,365.48,A10BK01,Kolding,312
202012,P,2,558.18,A10BH01,Slagelse,204
202012,P,3,1925.52,A10BJ05,København,100
202012,S,6,2027.31,A10BK03,Næstved,206
202012,P,144,2952.0,A10BA02,Ballerup,115
202012,P,60,13699.57,A10BD07,Esbjerg,313
202012,P,0,0.0,A10BD08,Kolding,312
202012,P,19,17819.69,A10BK01,Kalundborg,203
202012,P,41,840.5,A10BA02,Thisted,504
202012,P,1,370.47,A10BH03,Vejle,315
202012,P,6,3874.62,A10BJ06,Roskilde,202
202012,P,38,12527.65,A10BK01,Randers,411
202012,P,21,16086.0,A10BJ06,Ballerup,115
202012,P,2,688.66,A10BH01,København,100
202012,P,-2,-1065.14,A10BH01,Silkeborg,405
202012,P,4,3064.0,A10BJ06,Aabenraa,308
202012,P,-1,-1080.0,A10BD15,Skive,409
202012,P,1,955.83,A10BD20,Hedensted,401
202012,P,1,909.86,A10BH05,Assens,303
202012,P,2,130.0,A10BB09,Silkeborg,405
202012,P,1,376.49,A10AE04,Ballerup,115
202012,P,0,-171.27,A10BD15,Helsingør,113
202012,P,1,539.0,A10BH01,Kolding,312
202012,P,21,20770.86,A10BH05,Frederikshavn,508
202012,P,1,382.15,A10AE05,København,100
202012,P,-1,-220.0,A10BD08,Varde,314
202012,P,4,1377.48,A10BK01,København,100
202012,P,1,974.84,A10BJ06,Kolding,312
202012,P,1,258.44,A10AB04,København,100
202012,P,57,13171.56,A10AC01,Hjørring,507
202012,P,19,3212.74,A10AB05,Tønder,309
202012,P,3,85.5,A10BB12,København,100
202012,P,4,1876.0,A10AE06,Middelfart,306
202004,P,12,4585.8,A10AE05,København,100
202004,P,7,2237.76,A10BD08,Esbjerg,313
202004,P,5,5233.0,A10BD20,Viborg,410
202004,P,19,5087.82,A10AC01,Svendborg,301
202004,P,11,3166.33,A10AB05,København,100
202103,P,26,4359.6,A10AB05,København,100
202103,P,2,2064.62,A10BH05,København,100
202103,P,4,1395.32,A10BK01,Haderslev,311
202103,P,-1,-1140.0,A10BD15,Herning,406
202102,P,-2,-672.0,A10BH01,Lolland,209
202102,P,-2,-2068.0,A10BK03,Frederikssund,114
202102,P,-2,-1343.6,A10BD08,Esbjerg,313
202103,P,4,3835.8,A10BD20,København,100
202102,P,1,382.15,A10AE05,Helsingør,113
202103,P,6,6190.68,A10BH05,Frederiksberg,105
202103,P,-1,-802.36,A10BD07,Vordingborg,207
202103,P,2,931.55,A10AE06,København,100
202103,P,15,360.0,A10BB12,Frederikshavn,508
202102,P,1,966.15,A10BD20,Silkeborg,405
202103,P,3,2136.0,A10BJ06,København,100
202103,P,7,1600.27,A10BD07,Ringsted,205
202103,P,23,567.0,A10BB12,København,100
202103,P,1,918.0,A10BD08,København,100
202103,P,28,17836.0,A10BJ06,Kalundborg,203
202103,P,4,879.64,A10BD13,København,100
202103,P,12,2682.0,A10AE04,Nyborg,302
202102,P,1,239.66,A10AB01,København,100
202102,P,4,1343.12,A10BK03,Hørsholm,112
202103,P,2,339.96,A10AB05,Herning,406
202103,P,3,1180.32,A10BD16,Randers,411
202103,P,14,9030.0,A10BJ06,København,100
202103,P,7,7163.38,A10BK03,Nyborg,302
202103,P,10,3084.91,A10AE04,Næstved,206
202103,S,3,2924.52,A10BJ06,Roskilde,202
202103,P,-13,-7320.69,A10AE06,Kolding,312
202103,P,3,3434.64,A10BK01,Holstebro,408
202103,P,-1,-1031.4,A10BK01,Randers,411
202103,P,20,9338.0,A10AE06,Helsingør,113
202103,P,-4,-3835.8,A10BD20,Varde,314
202102,P,-4,-1484.0,A10BD08,Frederiksberg,105
202102,P,1,21.0,A10BA02,København,100
202103,P,3,528.3,A10AB04,Tønder,309
202103,P,-30,-315.0,A10BA02,Haderslev,311
202103,P,34,415.82,A10BA02,Glostrup,106
202103,P,4,344.0,A10BX02,København,100
202102,P,7,6823.88,A10BJ06,Thisted,504
202103,P,17,18234.2,A10BJ02,Vejle,315
202103,P,45,43825.8,A10BJ06,København,100
202103,P,23,21494.0,A10BH01,Haderslev,311
202103,P,2,577.1,A10AB05,Vordingborg,207
202103,P,24,1480.59,A10BA02,Roskilde,202
202103,P,24,5909.76,A10AC01,Aabenraa,308
202103,P,12,9192.0,A10BJ06,Varde,314
202103,P,2,929.1,A10AE06,Viborg,410
202103,P,1,532.58,A10BH01,Holstebro,408
202103,P,2,592.32,A10AB05,København,100
202102,P,29,13601.0,A10AE06,København,100
202103,P,1,511.32,A10BH01,Roskilde,202
202103,P,2,1394.0,A10BD07,Frederikssund,114
202103,P,8,2285.04,A10BH01,Frederiksberg,105
202103,P,14,9030.0,A10BJ06,Hedensted,401
202103,P,-1,-287.0,A10AE04,Aabenraa,308
202102,P,1,296.16,A10AB05,Aabenraa,308
202103,P,-3,-41.7,A10BA02,København,100
202103,P,5,3225.0,A10BJ06,Thisted,504
202103,P,69,67194.96,A10BJ06,Vejle,315
202103,P,1,23.0,A10BB12,Svendborg,301
202103,P,-2,-1333.56,A10AD06,Sønderborg,307
202103,P,45,15952.05,A10AB05,Kolding,312
202103,P,7,226.6,A10BB12,Esbjerg,313
202103,P,49,8059.12,A10AB05,København,100
202103,P,10,5760.8,A10AE04,Roskilde,202
202103,P,-1,-345.63,A10BK03,Frederiksberg,105
202103,P,-7,-3941.91,A10AE06,Randers,411
202103,P,8,5989.0,A10BD07,Vejle,315
202103,P,3,1048.02,A10BD15,København,100
202103,P,14,6706.0,A10AE04,Næstved,206
202103,P,3,796.68,A10BD08,Hjørring,507
202103,P,11,11296.0,A10BK03,Roskilde,202
202103,P,2,639.66,A10BD08,Helsingør,113
202103,P,7,612.8,A10BB09,København,100
202103,P,28,1721.91,A10BA02,Frederiksberg,105
202103,P,2,1851.94,A10BH05,Bornholm,101
202103,P,7,5233.0,A10BD07,Viborg,410
202103,P,4,756.24,A10AB05,Vejle,315
202103,P,-5,-675.0,A10AB05,Herning,406
202103,P,45,46050.3,A10BK03,København,100
202103,P,-2,-734.0,A10BK01,København,100
202103,P,1,948.0,A10BD08,København,100
202103,P,3,63.78,A10BB12,København,100
202103,P,-1,-1107.19,A10BH03,Lolland,209
202103,P,1,261.84,A10AB05,Hedensted,401
202103,P,1,1142.88,A10BK01,Esbjerg,313
202103,P,11,7755.0,A10AE56,Hedensted,401
202103,P,2,738.88,A10AD05,Holstebro,408
202103,P,42,6966.12,A10AB05,Thisted,504
202103,P,23,14651.0,A10BJ06,Helsingør,113
202103,P,7,5233.0,A10BD07,Varde,314
202103,P,2,2142.46,A10BJ02,Ringsted,205
202103,P,-1,-311.0,A10BD20,Sønderborg,307
202103,P,8,3457.1,A10AE06,Helsingør,113
202103,P,30,1249.5,A10BA02,Vejle,315
202103,P,3,2910.0,A10BJ06,Tønder,309
202103,P,9,6978.93,A10BD07,Slagelse,204
202103,P,32,13946.24,A10AE06,Kalundborg,203
202103,P,17,4382.0,A10AD05,Hedensted,401
202103,P,-5,-945.3,A10AB05,Frederikssund,114
202103,P,1,904.22,A10BD20,Holstebro,408
202103,P,84,39237.0,A10AE06,Vejle,315
202103,P,20,4470.0,A10AE04,Helsingør,113
202103,P,14,10811.78,A10BD07,Svendborg,301
202103,P,11,7095.0,A10BJ06,København,100
202103,P,0,0.0,A10BJ06,København,100
202103,P,-5,-710.0,A10AB05,Hedensted,401
202103,P,66,26838.22,A10AE06,Viborg,410
202103,P,6,1544.0,A10BD07,Frederiksberg,105
202103,P,22,462.0,A10BA02,København,100
202103,P,14,4899.16,A10BK01,Ringsted,205
202103,P,5,3186.5,A10BJ06,København,100
202103,P,2,38.0,A10BB09,Ballerup,115
202103,P,2,684.0,A10BH02,Varde,314
202103,P,27,9619.02,A10BH02,Esbjerg,313
202103,P,2,2102.86,A10BJ02,Glostrup,106
202103,P,1,344.0,A10BD15,Slagelse,204
202103,P,0,0.0,A10BB12,Middelfart,306
202103,P,14,4328.38,A10BH05,Helsingør,113
202103,P,84,26589.29,A10BK03,Herning,406
202103,P,25,10895.5,A10AE06,Thisted,504
202103,P,21,14911.28,A10BJ06,Gentofte,109
202103,P,2,688.0,A10BD15,Ringsted,205
202103,P,4,228.0,A10BB09,Randers,411
202103,P,53,792.35,A10BA02,Haderslev,311
202103,P,1,1133.46,A10BK01,Frederikshavn,508
202103,P,2,1993.62,A10BK02,København,100
202103,P,5,120.0,A10BA02,Hedensted,401
202103,S,1,227.6,A10BD07,Kolding,312
202103,P,2,151.6,A10BB09,Frederikshavn,508
202103,P,3,1063.47,A10AB05,København,100
202103,P,43,17458.0,A10AE06,Hedensted,401
202103,P,-1,-948.83,A10BD08,København,100
202103,P,82,35737.24,A10AE06,Vejle,315
202103,P,3,2729.77,A10BD08,København,100
202103,P,5,9220.0,A10BJ02,Frederikssund,114
202103,P,93,37758.0,A10AE06,Slagelse,204
202103,P,22,10538.0,A10AE04,Haderslev,311
202103,P,1,704.0,A10BJ05,Lolland,209
202103,P,3,530.22,A10AB05,Frederiksberg,105
202103,P,15,23550.0,A10BJ02,Slagelse,204
202103,P,7,126.95,A10BA02,København,100
202103,P,23,381.11,A10BB12,Holstebro,408
202103,P,2,51.0,A10BB12,Helsingør,113
202103,P,22,12434.62,A10AE04,Thisted,504
202103,P,1,246.23,A10AB06,Helsingør,113
202103,P,34,25048.96,A10BJ02,Skive,409
202103,P,-4,-1440.08,A10BD15,København,100
202103,P,11,8541.2,A10BD07,København,100
202103,P,1,1746.62,A10BJ02,Hørsholm,112
202103,P,50,19107.5,A10AE05,Helsingør,113
202103,P,-3,-105.0,A10BB12,Holstebro,408
202103,P,3,1761.3,A10BD19,Silkeborg,405
202103,P,54,25923.24,A10AE04,Viborg,410
202103,P,45,12959.2,A10AB05,København,100
202103,P,1,87.9,A10BX02,Frederiksberg,105
202103,P,20,3534.8,A10AB05,Ringsted,205
202103,S,5,1692.48,A10BK03,Næstved,206
202103,P,1,769.3,A10BH04,Aabenraa,308
202103,P,39,13604.37,A10BK01,Kalundborg,203
202103,P,6,126.0,A10BA02,Vejle,315
202103,P,24,6429.6,A10AD05,Aabenraa,308
202103,P,-11,-1562.0,A10AB05,Thisted,504
202103,P,-1,-219.91,A10BH04,Næstved,206
202103,P,14,10724.0,A10BJ06,Assens,303
202103,P,-1,-283.78,A10AB04,Vordingborg,207
202103,P,1,22.0,A10BB12,Bornholm,101
202103,P,14,12825.61,A10BD08,Kalundborg,203
202103,P,7,1786.75,A10AB06,Roskilde,202
202103,P,0,-11.5,A10BK01,Horsens,402
202103,P,-3,-3285.9,A10BK03,Gentofte,109
202103,P,3,63.0,A10BA02,København,100
202103,P,7,4440.41,A10BJ06,Sønderborg,307
202103,P,2,1152.16,A10AE04,Næstved,206
202103,P,1,1143.88,A10BK01,Frederiksberg,105
202103,P,11,3657.17,A10BD08,Tønder,309
202103,P,24,24560.16,A10BK03,København,100
202103,P,52,49868.0,A10BJ06,Svendborg,301
202103,P,3,2205.0,A10AE56,Tønder,309
202103,P,-3,-2922.0,A10BD20,Slagelse,204
202103,P,3,5224.86,A10BJ02,Hillerød,111
202103,P,4,3011.28,A10BJ02,Kalundborg,203
202103,P,-2,-270.0,A10BG03,Herning,406
202103,P,1,19.0,A10BB09,Slagelse,204
202007,P,8,333.2,A10BA02,Haderslev,311
202007,P,6,1961.1,A10AE04,Varde,314
202007,P,2,2037.7,A10BK03,Haderslev,311
202007,P,3,3267.87,A10BK01,København,100
202007,P,3,4788.81,A10BJ02,Aabenraa,308
202007,S,2,3482.0,A10BJ02,Kolding,312
202007,P,1,898.0,A10BH03,Horsens,402
202007,P,3,769.0,A10AB06,Hedensted,401
202007,P,4,1218.55,A10BD08,Glostrup,106
202007,P,4,1379.56,A10BK01,Svendborg,301
202007,P,6,213.0,A10BB12,Herning,406
202007,P,43,12635.56,A10AB05,København,100
202007,P,1,3491.37,A10BJ02,Viborg,410
202007,P,2,594.58,A10AC01,Varde,314
202007,P,23,24117.8,A10BK01,Slagelse,204
202007,P,2,683.82,A10BD20,Kolding,312
202007,P,1,274.46,A10AE06,Nyborg,302
202007,P,15,15120.0,A10BK03,Thisted,504
202007,P,8,4336.0,A10AD05,Hjørring,507
202007,P,12,4517.88,A10AE04,Ringsted,205
202007,P,34,15675.98,A10AE06,Gentofte,109
202007,P,2,1312.58,A10BJ06,Helsingør,113
202007,P,6,850.44,A10BX02,Slagelse,204
202007,P,160,104550.47,A10BJ06,Slagelse,204
202007,P,2,476.16,A10AC01,København,100
202007,P,11,1937.1,A10AB04,Viborg,410
202007,P,4,2978.08,A10BD08,Roskilde,202
202007,P,2,1813.8,A10AE56,Helsingør,113
202007,P,-4,-3897.48,A10BK01,Svendborg,301
202007,P,1,161.0,A10AB05,Middelfart,306
202007,P,19,12402.44,A10BJ06,Frederiksberg,105
202007,P,1,1018.85,A10BK03,Holstebro,408
202007,P,1,914.55,A10BD08,Horsens,402
202007,P,0,0.0,A10BK01,Gentofte,109
202007,P,0,0.0,A10BD20,Hillerød,111
202007,P,10,2620.0,A10AB05,Hedensted,401
202007,P,8,143.0,A10BB12,Helsingør,113
202007,P,4,879.64,A10BH04,Esbjerg,313
202007,P,1,281.72,A10BH01,Gentofte,109
202007,P,-1,-974.84,A10BJ06,Varde,314
202007,P,15,25843.35,A10BJ02,Frederikssund,114
202007,P,-3,-2528.07,A10BD15,Viborg,410
202008,P,5,4490.0,A10BH05,Gentofte,109
202007,P,2,565.07,A10BH01,Frederiksberg,105
202007,P,16,27566.24,A10BJ02,Helsingør,113
202007,P,4,1257.96,A10BH01,Hjørring,507
202007,P,46,17578.9,A10AE05,Holstebro,408
202007,P,6,1575.54,A10BD15,Lolland,209
202008,P,17,5691.6,A10BK02,Helsingør,113
202008,P,4,879.64,A10BD13,Frederikshavn,508
202007,P,7,13174.14,A10BJ02,København,100
202007,P,1,769.3,A10BH04,København,100
202008,P,13,9633.0,A10BJ06,Glostrup,106
202007,P,4,1471.52,A10AD05,Skive,409
202007,P,1,594.84,A10BJ06,København,100
202007,P,2,654.2,A10BK01,Horsens,402
202007,P,2,293.88,A10BX02,Frederiksberg,105
202008,P,189,125952.48,A10BJ06,Næstved,206
202004,P,35,5336.1,A10AB05,Frederiksberg,105
202004,P,19,6619.22,A10BK03,Herning,406
202004,P,12,4051.44,A10AB05,Ballerup,115
202004,P,15,2651.1,A10AB05,Roskilde,202
202004,P,28,8470.64,A10BK03,Frederiksberg,105
202004,P,1,25.0,A10BA02,København,100
202004,P,38,646.0,A10BA02,Thisted,504
202004,P,16,16812.32,A10BK01,Ringsted,205
202004,P,19,760.0,A10BA02,Frederiksberg,105
202004,P,4,2328.6,A10BH01,Tønder,309
202004,P,6,2286.0,A10AE04,Holstebro,408
202004,P,5,2934.48,A10BH01,Viborg,410
202004,P,2,592.32,A10AB05,Haderslev,311
202004,P,27,9571.23,A10AB05,Sønderborg,307
202004,P,1,271.12,A10BD08,København,100
202004,P,3,3136.62,A10BD20,Randers,411
202004,P,5,1772.45,A10AB05,København,100
202004,P,1,343.0,A10BG03,Skive,409
202004,P,1,297.44,A10AB05,København,100
202004,P,8,483.0,A10BB12,Hjørring,507
202004,P,2,439.82,A10BD13,Middelfart,306
202004,P,10,17165.2,A10BJ02,Svendborg,301
202004,P,59,40777.26,A10BJ02,Hjørring,507
202004,P,145,67665.02,A10AE06,København,100
202004,P,5,434.4,A10BB09,København,100
202004,P,3,1063.47,A10AB05,Holstebro,408
202004,P,74,999.0,A10BA02,Sønderborg,307
202004,P,178,2403.0,A10BA02,København,100
202004,P,20,19440.0,A10BK01,Frederiksberg,105
202004,S,3,1045.14,A10BK03,Kolding,312
202004,P,3,1049.28,A10BD20,København,100
202004,P,2,534.0,A10BD08,Vordingborg,207
202004,P,403,4332.25,A10BA02,Svendborg,301
202004,P,10,1761.0,A10AB04,Esbjerg,313
202004,P,91,16083.34,A10AB05,Silkeborg,405
202004,P,-12,-7462.2,A10BH01,København,100
202004,P,41,707.77,A10BA02,Vejle,315
202004,P,-1,-430.9,A10BH01,Ringsted,205
202004,P,33,22378.37,A10BJ06,Varde,314
202004,P,-1,-270.01,A10BD15,Bornholm,101
202004,P,25,17615.25,A10BJ02,Helsingør,113
202004,P,7,616.0,A10BB09,Ballerup,115
202004,P,1,270.75,A10AB05,Vordingborg,207
202004,P,12,4325.52,A10BK01,Kolding,312
202004,P,9,1557.3,A10AB05,Nyborg,302
202004,P,4,1349.92,A10AB05,Herning,406
202004,P,1,334.2,A10BD20,Kolding,312
202004,P,4,1403.28,A10BD20,Skive,409
202004,P,14,4032.56,A10AE04,Nyborg,302
202004,P,1,1007.73,A10BD08,Vordingborg,207
202004,P,14,270.9,A10BA02,Randers,411
202004,P,2,470.0,A10BD07,Randers,411
202004,P,-7,-2448.25,A10BD20,Gentofte,109
202004,P,2,1609.16,A10BD07,Esbjerg,313
202004,P,-1,-813.48,A10BD07,Hillerød,111
202004,P,1,927.66,A10BH05,Bornholm,101
202004,P,1,1670.57,A10BJ02,Esbjerg,313
202004,P,36,13136.76,A10AE04,Bornholm,101
202004,P,2,176.0,A10BB09,Bornholm,101
202004,P,5,1117.5,A10AE04,Gentofte,109
202004,P,2,664.58,A10AB05,Slagelse,204
202004,P,-2,-2288.0,A10BK01,Sønderborg,307
202004,P,28,11598.78,A10BH02,Viborg,410
202004,P,-3,-1146.45,A10AE05,Frederiksberg,105
202005,P,17,7451.27,A10BH01,Vejle,315
202005,P,1,676.31,A10BJ05,Middelfart,306
202005,P,-30,-477.0,A10BB12,Lolland,209
202005,P,9,2396.7,A10AC01,Hillerød,111
202005,P,13,3812.61,A10BD15,København,100
202005,P,6,6028.56,A10BD08,Vordingborg,207
202005,P,4,1753.24,A10BH01,Næstved,206
202005,P,1,51.0,A10BB12,Kalundborg,203
202005,P,1,1690.58,A10BJ02,Lolland,209
202005,P,-1,-1047.4,A10BJ02,København,100
202005,P,4,1631.64,A10BH02,Holstebro,408
202005,P,8,333.2,A10BA02,Hjørring,507
202005,P,13,3432.0,A10BD08,Kalundborg,203
202005,P,20,6985.68,A10BK01,Thisted,504
202005,P,16,5181.71,A10AE04,Frederikshavn,508
202005,P,-5,-1754.1,A10BK03,Vejle,315
202005,P,-4,-49.24,A10BA02,Viborg,410
202005,P,3,2271.39,A10BH01,Hørsholm,112
202005,P,17,2976.9,A10AB05,København,100
202005,P,58,39556.0,A10BJ02,Viborg,410
202005,P,7,12159.88,A10BJ02,Hjørring,507
202005,P,10,8581.11,A10BD15,Sønderborg,307
202005,P,6,4035.6,A10BJ06,Aabenraa,308
202005,P,1,1077.42,A10BH03,København,100
202005,P,7,1644.58,A10BD07,Svendborg,301
202005,P,23,23869.0,A10BK03,Hedensted,401
202005,P,14,2646.84,A10AB05,Hjørring,507
202005,P,1,107.07,A10AB01,Lolland,209
202005,P,11,170.0,A10BB12,Hjørring,507
202005,P,3,861.0,A10BH01,Kolding,312
202005,P,3,5225.46,A10BJ02,Silkeborg,405
202005,P,1,1040.31,A10BD20,Holstebro,408
202005,P,-2,-1708.5,A10BH01,Svendborg,301
202005,P,5,3410.0,A10BJ02,Middelfart,306
202005,P,93,25047.69,A10AB01,Esbjerg,313
202005,P,3,3146.85,A10BD20,Frederikssund,114
202005,P,101,30839.27,A10AB05,Ballerup,115
202005,P,-1,-804.58,A10BD07,Herning,406
202005,P,2,606.74,A10AB04,Varde,314
202005,P,8,6312.08,A10AE56,København,100
202005,P,1,239.66,A10AB01,Vejle,315
202005,P,1,265.86,A10BD08,Frederiksberg,105
202005,P,18,6878.7,A10AE05,Varde,314
202005,P,35,19731.7,A10AE06,Hjørring,507
202005,P,1,872.79,A10BD15,Assens,303
202005,P,5,1117.5,A10AE04,Aabenraa,308
202005,P,2,574.0,A10BH01,Assens,303
202005,P,164,50068.1,A10AB05,Sønderborg,307
202005,P,1,974.84,A10BJ06,København,100
202005,P,1,797.16,A10BD07,Ballerup,115
202005,P,1,914.31,A10BD15,Hedensted,401
202005,P,6,5440.98,A10AE56,Ballerup,115
202005,P,15,4902.75,A10AE04,Varde,314
202005,P,2,439.82,A10BH04,Slagelse,204
202005,P,1,239.66,A10AB01,Assens,303
202005,P,2,1980.54,A10BK01,København,100
202005,P,14,5107.76,A10AE04,Helsingør,113
202005,P,2,1579.5,A10BD07,Kolding,312
202005,P,-1,-315.66,A10BD10,Gentofte,109
202005,P,-10,-3696.6,A10BD08,Skive,409
202005,P,-1,-790.0,A10BD08,København,100
202005,P,1,155.0,A10BB01,København,100
202005,P,1,349.34,A10BD20,København,100
202005,P,2,330.04,A10AB05,Vordingborg,207
202005,P,44,10244.52,A10BD07,Holstebro,408
202005,P,12,12432.0,A10BK03,Svendborg,301
202005,P,2,53.7,A10BB12,Ringsted,205
202005,P,2,592.32,A10AB05,Kolding,312
202005,P,-2,-2288.0,A10BK01,Frederiksberg,105
202005,P,24,390.0,A10BA02,København,100
202006,P,41,13842.42,A10AB05,Lolland,209
202006,P,14,4967.12,A10BH01,Helsingør,113
202006,P,11,3116.0,A10BH01,Lolland,209
202006,P,3,2378.16,A10BD07,København,100
202006,P,1,176.1,A10AB04,Assens,303
202006,P,4,927.82,A10BD07,Helsingør,113
202006,P,6,4615.8,A10BH04,Holstebro,408
202006,P,10,3675.79,A10BH01,Sønderborg,307
202006,P,3,980.41,A10BD08,Sønderborg,307
202006,P,6,1437.96,A10AB01,Aabenraa,308
202006,P,323,3068.5,A10BA02,Kalundborg,203
202006,P,3,3035.5,A10BK01,Frederiksberg,105
202006,P,11,308.0,A10BB12,Ballerup,115
202006,P,7,2393.37,A10BD20,København,100
202006,P,23,6818.47,A10AB05,Randers,411
